Year,Nationality code,Sex,Age group,Immigrant count,Predictions_rnn_agg,Lower limit_agg,Upper limit_agg
2020,RUS,Both,55 - 64,340,446,351,583
2020,MAR,Females,55 - 64,738,619,548,837
2020,RUS,Both,All,4690,4483,4118,5669
2020,GBR,Females,65+,2638,2990,2264,3322
2020,GBR,Females,All,13580,11171,10454,15193
2020,GBR,Males,0 - 14,1089,1295,1075,1577
2020,GBR,Males,15 - 24,794,976,806,1259
2020,GBR,Males,25 - 34,1894,2014,1588,2342
2020,GBR,Males,35 - 44,1740,1951,1550,2405
2020,GBR,Males,45 - 54,2550,2571,2077,3149
2020,GBR,Females,55 - 64,3723,3515,2731,4011
2020,GBR,Males,55 - 64,4183,3577,3085,4560
2020,GBR,Males,All,15938,13257,12114,17185
2020,USA,Both,0 - 14,811,797,714,1054
2020,USA,Both,15 - 24,1370,1420,1162,1690
2020,USA,Both,25 - 34,1354,1048,1113,1538
2020,USA,Both,35 - 44,685,712,580,799
2020,USA,Both,45 - 54,537,567,437,593
2020,USA,Both,55 - 64,474,455,371,549
2020,GBR,Males,65+,3688,3493,2564,3958
2020,USA,Both,65+,311,360,294,450
2020,GBR,Females,45 - 54,2276,2426,1791,2543
2020,GBR,Females,25 - 34,1513,1862,1452,2039
2020,UKR,Males,25 - 34,391,530,353,548
2020,UKR,Males,35 - 44,415,392,297,449
2020,UKR,Males,45 - 54,202,213,179,260
2020,UKR,Males,55 - 64,112,94,85,133
2020,UKR,Males,65+,49,64,49,90
2020,UKR,Males,All,1793,2030,1647,2321
2020,GBR,Both,0 - 14,2160,2101,1956,2754
2020,GBR,Females,35 - 44,1349,1427,1265,1923
2020,GBR,Both,15 - 24,1804,2000,1710,2427
2020,GBR,Both,35 - 44,3089,3276,2834,4169
2020,GBR,Both,45 - 54,4826,4957,3923,5463
2020,GBR,Both,55 - 64,7906,6822,5743,8467
2020,GBR,Both,65+,6326,5979,4738,6869
2020,GBR,Both,All,29518,22882,21506,30558
2020,GBR,Females,0 - 14,1071,1080,880,1305
2020,GBR,Females,15 - 24,1010,1062,842,1252
2020,GBR,Both,25 - 34,3407,3759,3125,4268
2020,USA,Both,All,5542,6127,4675,6803
2020,USA,Females,0 - 14,396,353,342,521
2020,USA,Females,15 - 24,934,747,602,953
2020,VEN,Both,All,29667,28022,24707,32769
2020,VEN,Females,0 - 14,2037,2095,1559,2383
2020,VEN,Females,15 - 24,2700,2697,2166,3279
2020,VEN,Females,25 - 34,4441,4786,3962,5650
2020,VEN,Females,35 - 44,2498,2536,2219,3037
2020,VEN,Females,45 - 54,1683,1607,1398,1965
2020,VEN,Females,55 - 64,1545,1264,1184,1770
2020,VEN,Both,65+,1685,1631,1310,2236
2020,VEN,Females,65+,1146,989,887,1426
2020,VEN,Males,0 - 14,1932,2308,1573,2436
2020,VEN,Males,15 - 24,2485,2171,1827,2737
2020,VEN,Males,25 - 34,4531,4263,3292,4817
2020,VEN,Males,35 - 44,2394,2384,1839,2607
2020,VEN,Males,45 - 54,1075,1190,966,1415
2020,VEN,Males,55 - 64,661,735,619,1025
2020,VEN,Males,65+,539,622,438,830
2020,VEN,Females,All,16050,16801,13809,19021
2020,VEN,Both,55 - 64,2206,2001,1804,2815
2020,VEN,Both,45 - 54,2758,2801,2450,3377
2020,VEN,Both,35 - 44,4892,4935,4168,5538
2020,USA,Females,25 - 34,818,563,553,866
2020,USA,Females,35 - 44,336,324,270,415
2020,USA,Females,45 - 54,270,258,205,295
2020,USA,Females,55 - 64,198,205,173,280
2020,USA,Females,65+,147,154,138,225
2020,USA,Females,All,3099,3018,2547,3582
2020,USA,Males,0 - 14,415,410,349,598
2020,USA,Males,15 - 24,436,587,474,793
2020,USA,Males,25 - 34,536,478,493,715
2020,USA,Males,35 - 44,349,371,276,404
2020,USA,Males,45 - 54,267,313,204,300
2020,USA,Males,55 - 64,276,248,169,271
2020,USA,Males,65+,164,158,138,224
2020,USA,Males,All,2443,2716,2253,3236
2020,VEN,Both,0 - 14,3969,3935,3155,4699
2020,VEN,Both,15 - 24,5185,4395,4138,5720
2020,VEN,Both,25 - 34,8972,8543,7185,10275
2020,UKR,Males,15 - 24,277,338,257,400
2020,UKR,Males,0 - 14,347,429,299,477
2020,UKR,Females,All,2438,2247,2125,2988
2020,UKR,Females,65+,142,172,122,192
2020,RUS,Females,0 - 14,403,469,363,549
2020,RUS,Females,15 - 24,371,365,297,437
2020,RUS,Females,25 - 34,745,660,501,741
2020,RUS,Females,35 - 44,602,519,423,658
2020,RUS,Females,45 - 54,330,398,313,496
2020,RUS,Females,55 - 64,207,343,213,372
2020,RUS,Females,65+,147,155,124,211
2020,RUS,Females,All,2805,2779,2442,3416
2020,RUS,Males,0 - 14,453,484,366,553
2020,RUS,Males,15 - 24,231,215,183,311
2020,RUS,Males,25 - 34,332,359,295,447
2020,RUS,Males,35 - 44,380,397,318,466
2020,RUS,Males,45 - 54,283,271,221,344
2020,RUS,Males,55 - 64,133,154,119,198
2020,RUS,Males,65+,73,81,60,109
2020,RUS,Males,All,1885,1797,1692,2380
2020,RUS,Both,65+,220,233,186,318
2020,UKR,Both,0 - 14,730,735,634,893
2020,UKR,Both,15 - 24,687,694,595,898
2020,UKR,Both,25 - 34,933,1053,883,1217
2020,UKR,Both,35 - 44,885,886,723,970
2020,UKR,Both,45 - 54,489,544,456,641
2020,UKR,Both,55 - 64,316,304,280,393
2020,UKR,Both,All,4231,4418,3817,5149
2020,UKR,Females,0 - 14,383,326,314,450
2020,UKR,Females,15 - 24,410,385,325,538
2020,UKR,Females,25 - 34,542,609,485,694
2020,UKR,Females,35 - 44,470,453,390,536
2020,UKR,Females,45 - 54,287,301,268,383
2020,UKR,Females,55 - 64,204,213,182,275
2020,UKR,Both,65+,191,226,168,280
2020,MAR,Females,45 - 54,1239,1216,1008,1485
2020,CUB,Males,25 - 34,1171,1033,737,1133
2020,MAR,Females,25 - 34,5212,5906,4748,7545
2020,CHN,Both,55 - 64,263,252,219,319
2020,CHN,Both,65+,174,134,122,208
2020,CHN,Both,All,5064,5562,4238,6513
2020,CHN,Females,0 - 14,254,288,237,403
2020,CHN,Females,15 - 24,935,794,704,1057
2020,CHN,Females,25 - 34,720,714,527,763
2020,CHN,Females,35 - 44,407,427,328,512
2020,CHN,Both,45 - 54,458,506,403,586
2020,CHN,Females,45 - 54,248,293,207,338
2020,CHN,Females,65+,97,74,69,117
2020,CHN,Females,All,2818,3322,2243,3560
2020,CHN,Males,0 - 14,387,355,278,425
2020,CHN,Males,15 - 24,679,661,569,834
2020,CHN,Males,25 - 34,463,462,427,640
2020,CHN,Males,35 - 44,324,285,291,429
2020,CHN,Males,45 - 54,210,186,177,264
2020,CHN,Females,55 - 64,157,148,122,184
2020,CHN,Males,55 - 64,106,93,87,132
2020,CHN,Both,35 - 44,731,767,649,922
2020,CHN,Both,15 - 24,1614,1524,1324,1843
2020,BGR,Females,15 - 24,306,298,228,334
2020,BGR,Females,25 - 34,267,308,259,380
2020,BGR,Females,35 - 44,271,304,237,345
2020,BGR,Females,45 - 54,201,246,187,303
2020,BGR,Females,55 - 64,139,171,131,206
2020,BGR,Females,65+,153,131,93,157
2020,BGR,Females,All,1555,1456,1330,1879
2020,CHN,Both,25 - 34,1183,1164,991,1388
2020,BGR,Males,0 - 14,249,280,188,295
2020,BGR,Males,25 - 34,345,387,288,418
2020,BGR,Males,35 - 44,393,392,277,418
2020,BGR,Males,45 - 54,314,280,196,314
2020,BGR,Males,55 - 64,148,150,91,154
2020,BGR,Males,65+,63,86,55,93
2020,BGR,Males,All,1802,1852,1397,1980
2020,CHN,Both,0 - 14,641,657,528,790
2020,BGR,Males,15 - 24,290,283,224,330
2020,CHN,Males,65+,77,59,51,86
2020,CHN,Males,All,2246,2254,2011,2950
2020,COL,Both,0 - 14,7391,8780,5807,8357
2020,COL,Males,65+,296,306,276,466
2020,COL,Males,All,23264,21364,18774,26037
2020,CUB,Both,0 - 14,632,510,494,692
2020,CUB,Both,15 - 24,883,882,791,1189
2020,CUB,Both,25 - 34,2232,1954,1531,2227
2020,CUB,Both,35 - 44,998,1031,876,1202
2020,CUB,Both,45 - 54,879,832,735,999
2020,COL,Males,55 - 64,746,754,571,907
2020,CUB,Both,55 - 64,489,509,431,629
2020,CUB,Both,All,6429,6134,5117,7625
2020,CUB,Females,0 - 14,329,266,242,353
2020,CUB,Females,15 - 24,491,521,406,665
2020,CUB,Females,25 - 34,1061,1003,782,1149
2020,CUB,Females,35 - 44,479,553,435,619
2020,CUB,Females,45 - 54,476,462,393,559
2020,CUB,Females,55 - 64,296,322,253,375
2020,CUB,Both,65+,316,331,306,495
2020,COL,Males,45 - 54,2165,2150,1619,2550
2020,COL,Males,35 - 44,4367,4359,3437,5073
2020,COL,Males,25 - 34,7048,7487,5679,8115
2020,COL,Both,15 - 24,10081,9368,7748,11502
2020,COL,Both,25 - 34,14917,17113,13111,17500
2020,COL,Both,35 - 44,9970,10504,8316,11293
2020,COL,Both,45 - 54,5764,5710,4409,6323
2020,COL,Both,55 - 64,2262,2293,1816,2836
2020,COL,Both,65+,1023,1062,928,1466
2020,COL,Both,All,51408,50041,41987,56365
2020,COL,Females,0 - 14,3598,4436,2849,4230
2020,COL,Females,15 - 24,5232,4901,4160,6123
2020,COL,Females,25 - 34,7869,9456,7088,9701
2020,COL,Females,35 - 44,5603,6169,4282,6534
2020,COL,Females,45 - 54,3599,3706,2507,3800
2020,COL,Females,55 - 64,1516,1710,1226,1869
2020,COL,Females,65+,727,745,637,1029
2020,COL,Females,All,28144,29636,23840,32368
2020,COL,Males,0 - 14,3793,4779,2712,4574
2020,COL,Males,15 - 24,4849,4272,3408,5308
2020,BGR,Both,All,3357,3029,2698,3791
2020,CUB,Females,65+,207,212,186,313
2020,BGR,Both,65+,216,218,156,246
2020,BGR,Both,45 - 54,515,512,408,596
2020,DZA,Males,35 - 44,492,404,344,627
2020,DZA,Males,45 - 54,198,207,165,282
2020,DZA,Males,55 - 64,84,128,68,130
2020,DZA,Males,65+,55,69,36,73
2020,DZA,Males,All,3072,2913,2067,3509
2020,ARG,Both,0 - 14,1551,1624,1189,1804
2020,ARG,Both,15 - 24,1602,1780,1395,1987
2020,DZA,Males,25 - 34,1207,935,649,1161
2020,ARG,Both,25 - 34,3783,3618,3171,4302
2020,ARG,Both,45 - 54,939,914,822,1194
2020,ARG,Both,55 - 64,408,635,423,809
2020,ARG,Both,65+,332,421,346,758
2020,ARG,Both,All,10738,11273,9161,12849
2020,ARG,Females,0 - 14,768,927,548,929
2020,ARG,Females,15 - 24,866,930,710,1075
2020,ARG,Females,25 - 34,1974,2045,1529,2314
2020,ARG,Both,35 - 44,2123,1906,1757,2409
2020,ARG,Females,35 - 44,1096,982,862,1208
2020,DZA,Males,15 - 24,745,462,343,686
2020,DZA,Females,All,1215,1488,1147,1873
2020,MAR,Females,35 - 44,3086,3313,2363,3819
2020,DZA,Both,0 - 14,521,511,473,750
2020,DZA,Both,15 - 24,918,716,546,949
2020,DZA,Both,25 - 34,1615,1298,1017,1638
2020,DZA,Both,35 - 44,691,581,534,892
2020,DZA,Both,45 - 54,300,336,265,428
2020,DZA,Both,55 - 64,144,210,131,224
2020,DZA,Males,0 - 14,291,313,301,537
2020,DZA,Both,65+,98,129,76,128
2020,DZA,Females,0 - 14,230,215,164,278
2020,DZA,Females,15 - 24,173,257,184,346
2020,DZA,Females,25 - 34,408,417,356,561
2020,DZA,Females,35 - 44,199,206,182,301
2020,DZA,Females,45 - 54,102,131,92,152
2020,DZA,Females,55 - 64,60,82,52,87
2020,DZA,Females,65+,43,62,33,58
2020,DZA,Both,All,4287,3925,3203,5035
2020,ARG,Females,45 - 54,497,501,409,647
2020,ARG,Females,55 - 64,215,395,240,494
2020,ARG,Females,65+,217,260,214,485
2020,BRA,Females,45 - 54,453,420,358,535
2020,BRA,Females,55 - 64,234,248,198,293
2020,BRA,Females,65+,135,146,107,170
2020,BRA,Females,All,4956,4623,4184,5709
2020,BRA,Males,0 - 14,681,689,461,852
2020,BRA,Males,15 - 24,680,805,587,873
2020,BRA,Males,25 - 34,1253,1267,977,1398
2020,BRA,Females,35 - 44,1092,813,754,1138
2020,BRA,Males,35 - 44,760,785,540,829
2020,BRA,Males,55 - 64,99,84,83,125
2020,BRA,Males,65+,48,64,41,69
2020,BRA,Males,All,3782,3773,3074,4409
2020,BGR,Both,0 - 14,467,452,339,530
2020,BGR,Both,15 - 24,596,563,455,644
2020,BGR,Both,25 - 34,612,642,552,783
2020,BGR,Both,35 - 44,664,646,536,745
2020,BRA,Males,45 - 54,261,256,207,313
2020,BRA,Females,25 - 34,1515,1398,1284,1801
2020,BRA,Females,15 - 24,837,761,725,1037
2020,BRA,Females,0 - 14,690,647,451,810
2020,ARG,Females,All,5633,6260,4898,6940
2020,ARG,Males,0 - 14,783,748,607,953
2020,ARG,Males,15 - 24,736,783,659,969
2020,ARG,Males,25 - 34,1809,1748,1461,2084
2020,ARG,Males,35 - 44,1027,956,851,1198
2020,ARG,Males,45 - 54,442,524,370,573
2020,ARG,Males,55 - 64,193,268,162,330
2020,ARG,Males,65+,115,167,122,294
2020,ARG,Males,All,5105,5397,4346,6587
2020,BRA,Both,0 - 14,1371,1303,919,1587
2020,BRA,Both,15 - 24,1517,1563,1338,1885
2020,BRA,Both,25 - 34,2768,2602,2381,3210
2020,BRA,Both,35 - 44,1852,1796,1429,2005
2020,BRA,Both,45 - 54,714,714,590,880
2020,BRA,Both,55 - 64,333,295,290,418
2020,BRA,Both,65+,183,201,152,228
2020,BRA,Both,All,8738,8602,7394,10035
2020,BGR,Both,55 - 64,287,346,233,355
2020,CUB,Females,All,3339,3524,2739,4115
2020,BGR,Females,0 - 14,218,216,161,249
2020,CUB,Males,15 - 24,392,446,348,608
2020,HND,Both,0 - 14,2595,2595,2109,3182
2020,HND,Both,15 - 24,5094,6020,3672,5887
2020,HND,Both,25 - 34,6298,6976,5121,7165
2020,HND,Both,35 - 44,2974,3361,2410,3669
2020,HND,Both,45 - 54,1179,1222,959,1352
2020,HND,Both,55 - 64,359,372,317,500
2020,HND,Both,65+,164,156,140,226
2020,DEU,Males,All,3944,3753,3418,4843
2020,HND,Both,All,18663,19574,14619,21836
2020,HND,Females,15 - 24,3364,3786,2399,3890
2020,HND,Females,25 - 34,3988,4345,3344,4813
2020,HND,Females,35 - 44,2077,2287,1640,2430
2020,HND,Females,45 - 54,918,849,671,991
2020,HND,Females,55 - 64,277,272,238,384
2020,HND,Females,65+,112,101,103,172
2020,HND,Females,All,12063,12542,9733,15201
2020,HND,Females,0 - 14,1327,1347,1168,1843
2020,HND,Males,15 - 24,1730,1722,1099,1968
2020,DEU,Males,65+,704,664,597,944
2020,DEU,Males,45 - 54,602,612,505,702
2020,DEU,Both,45 - 54,1097,1037,971,1291
2020,DEU,Both,55 - 64,1285,1277,1053,1447
2020,DEU,Both,65+,1297,1282,1147,1705
2020,DEU,Both,All,7855,6691,6571,9355
2020,DEU,Females,0 - 14,381,374,302,434
2020,DEU,Females,15 - 24,552,572,450,728
2020,DEU,Females,25 - 34,785,687,639,905
2020,DEU,Males,55 - 64,661,676,543,773
2020,DEU,Females,35 - 44,481,454,414,563
2020,DEU,Females,55 - 64,624,644,495,725
2020,DEU,Females,65+,593,671,547,845
2020,DEU,Females,All,3911,3888,3372,4664
2020,DEU,Males,0 - 14,408,401,338,512
2020,DEU,Males,15 - 24,367,483,365,603
2020,DEU,Males,25 - 34,681,662,614,875
2020,DEU,Males,35 - 44,521,531,469,648
2020,DEU,Females,45 - 54,495,505,448,613
2020,HND,Males,25 - 34,2310,2143,1386,2302
2020,HND,Males,35 - 44,897,738,611,1083
2020,HND,Males,45 - 54,261,273,221,358
2020,ITA,Males,25 - 34,4083,4254,3461,4703
2020,ITA,Males,35 - 44,2089,2088,1818,2510
2020,ITA,Males,45 - 54,1143,1002,1008,1400
2020,ITA,Males,55 - 64,758,771,604,908
2020,ITA,Males,65+,556,542,479,753
2020,ITA,Males,All,11464,13515,10158,13675
2020,MAR,Both,0 - 14,9475,8415,6375,9652
2020,ITA,Males,15 - 24,1629,1575,1487,2128
2020,MAR,Both,15 - 24,11077,11972,8557,12833
2020,MAR,Both,35 - 44,6906,8072,5938,8882
2020,MAR,Both,45 - 54,2551,2651,2373,3256
2020,MAR,Both,55 - 64,1208,1180,1109,1610
2020,MAR,Both,65+,967,831,779,1191
2020,MAR,Both,All,44940,49513,35945,53665
2020,MAR,Females,0 - 14,4303,3430,2513,4207
2020,CUB,Males,0 - 14,303,313,267,406
2020,MAR,Both,25 - 34,12756,13400,12065,16887
2020,ITA,Males,0 - 14,1206,1302,902,1494
2020,ITA,Females,All,9866,11835,8601,11584
2020,ITA,Females,65+,593,739,485,815
2020,HND,Males,55 - 64,82,93,66,122
2020,HND,Males,65+,52,46,34,61
2020,HND,Males,All,6600,7288,4458,7443
2020,ITA,Both,0 - 14,2351,2360,1756,2529
2020,ITA,Both,15 - 24,3272,3043,2869,3918
2020,ITA,Both,25 - 34,7510,7541,6417,8315
2020,ITA,Both,35 - 44,3573,3427,3105,4159
2020,ITA,Both,45 - 54,2020,1774,1771,2389
2020,ITA,Both,55 - 64,1455,1489,1214,1750
2020,ITA,Both,65+,1149,1342,998,1496
2020,ITA,Both,All,21330,23930,18240,23843
2020,ITA,Females,0 - 14,1145,1150,780,1193
2020,ITA,Females,15 - 24,1643,1534,1323,2034
2020,ITA,Females,25 - 34,3427,3716,2892,3954
2020,ITA,Females,35 - 44,1484,1517,1310,1816
2020,ITA,Females,45 - 54,877,764,768,1099
2020,ITA,Females,55 - 64,697,731,568,929
2020,DEU,Both,35 - 44,1002,951,899,1195
2020,DEU,Both,25 - 34,1466,1334,1259,1783
2020,HND,Males,0 - 14,1268,1206,791,1357
2020,MAR,Females,15 - 24,3743,4538,3606,5687
2020,DOM,Males,0 - 14,407,439,354,640
2020,DOM,Males,15 - 24,589,628,519,781
2020,DOM,Males,25 - 34,765,846,568,889
2020,DOM,Males,35 - 44,462,417,334,541
2020,DOM,Males,45 - 54,200,167,147,251
2020,DOM,Males,55 - 64,75,59,48,82
2020,DOM,Males,65+,24,25,23,42
2020,DOM,Females,All,2622,2684,2336,3379
2020,DOM,Males,All,2522,2612,2194,3168
2020,ECU,Both,15 - 24,1358,1378,1194,1830
2020,ECU,Both,25 - 34,1734,1776,1552,2129
2020,ECU,Both,35 - 44,1046,965,792,1121
2020,ECU,Both,45 - 54,543,518,419,621
2020,ECU,Both,55 - 64,228,216,186,313
2020,ECU,Both,65+,205,178,130,243
2020,ECU,Both,All,5813,6498,5008,7204
2020,ECU,Both,0 - 14,699,783,608,938
2020,DOM,Females,65+,69,58,40,73
2020,DOM,Females,55 - 64,73,98,74,137
2020,DOM,Females,45 - 54,217,233,179,276
2020,CUB,Males,35 - 44,519,489,415,650
2020,DEU,Both,15 - 24,919,1034,821,1302
2020,CUB,Males,55 - 64,193,203,161,268
2020,CUB,Males,65+,109,151,113,205
2020,CUB,Males,All,3090,3185,2542,3731
2020,DOM,Both,0 - 14,819,803,686,1093
2020,DOM,Both,15 - 24,1260,1299,1127,1587
2020,DOM,Both,25 - 34,1499,1729,1242,1846
2020,DOM,Both,35 - 44,908,874,718,1025
2020,DOM,Both,45 - 54,417,391,350,511
2020,DOM,Both,55 - 64,148,157,133,219
2020,DOM,Both,65+,93,73,66,112
2020,DOM,Both,All,5144,4969,4513,6371
2020,DOM,Females,0 - 14,412,404,305,534
2020,DOM,Females,15 - 24,671,767,567,857
2020,DOM,Females,25 - 34,734,882,642,950
2020,DOM,Females,35 - 44,446,483,353,520
2020,ECU,Females,0 - 14,342,343,278,443
2020,ECU,Females,15 - 24,638,678,562,962
2020,CUB,Males,45 - 54,403,362,330,492
2020,ECU,Females,35 - 44,516,518,353,527
2020,FRA,Females,0 - 14,663,689,472,704
2020,FRA,Females,15 - 24,1074,1183,803,1182
2020,FRA,Females,25 - 34,1103,1144,972,1414
2020,FRA,Females,35 - 44,599,618,510,792
2020,FRA,Females,45 - 54,458,473,399,581
2020,FRA,Females,55 - 64,480,548,461,754
2020,FRA,Females,65+,550,504,498,753
2020,FRA,Females,All,4927,4831,4250,5763
2020,FRA,Males,0 - 14,650,796,578,850
2020,FRA,Males,15 - 24,729,1117,724,1174
2020,FRA,Males,25 - 34,1216,1351,1048,1677
2020,FRA,Males,35 - 44,764,909,671,1026
2020,FRA,Males,45 - 54,612,648,491,760
2020,FRA,Males,55 - 64,617,591,528,805
2020,FRA,Males,65+,692,432,504,761
2020,FRA,Males,All,5280,5521,4617,6807
2020,ECU,Females,25 - 34,831,897,736,1057
2020,FRA,Both,All,10207,9205,8959,12093
2020,FRA,Both,65+,1242,955,1035,1509
2020,DEU,Both,0 - 14,789,747,643,906
2020,FRA,Both,45 - 54,1070,1112,939,1322
2020,ECU,Females,45 - 54,270,264,201,310
2020,ECU,Females,55 - 64,126,129,108,176
2020,ECU,Females,65+,121,126,81,145
2020,ECU,Females,All,2844,3112,2289,3746
2020,FRA,Both,55 - 64,1097,1069,1005,1552
2020,ECU,Males,15 - 24,720,723,583,1016
2020,ECU,Males,25 - 34,903,906,772,1144
2020,ECU,Males,35 - 44,530,589,405,615
2020,ECU,Males,0 - 14,357,482,340,569
2020,ECU,Males,55 - 64,102,88,75,125
2020,ECU,Males,65+,84,62,46,92
2020,ECU,Males,All,2969,3636,2446,3866
2020,FRA,Both,0 - 14,1313,1465,1078,1504
2020,FRA,Both,15 - 24,1803,2299,1594,2276
2020,FRA,Both,25 - 34,2319,2467,2072,3054
2020,FRA,Both,35 - 44,1363,1464,1208,1815
2020,ECU,Males,45 - 54,273,261,194,321
2021,PER,Males,35 - 44,1374,1216,1096,1616
2021,PER,Males,45 - 54,980,797,639,1023
2021,PER,Males,55 - 64,355,365,268,482
2021,PER,Males,65+,444,465,253,497
2021,PER,Males,All,7137,7276,5896,8708
2021,PRT,Both,0 - 14,707,730,593,838
2021,PRT,Both,15 - 24,1035,947,860,1266
2021,PRT,Females,25 - 34,819,689,640,898
2021,PRT,Both,35 - 44,1266,1447,1107,1506
2021,PRT,Both,45 - 54,940,854,782,1070
2021,PRT,Both,55 - 64,558,588,451,640
2021,PRT,Both,65+,400,356,304,493
2021,PRT,Both,All,6759,5827,5709,7605
2021,PRT,Females,0 - 14,342,306,248,372
2021,PRT,Females,15 - 24,539,459,401,592
2021,PRY,Males,All,1744,2393,1714,2680
2021,PRT,Both,25 - 34,1853,1686,1541,2092
2021,PER,Males,25 - 34,1852,1962,1548,2290
2021,PER,Females,15 - 24,1171,1303,1111,2035
2021,PER,Males,0 - 14,1094,1402,970,1509
2021,PRT,Females,35 - 44,466,521,422,589
2021,PER,Both,0 - 14,2198,2049,1903,2754
2021,PER,Both,15 - 24,2209,2397,2094,3477
2021,PER,Both,25 - 34,4155,4177,3554,4973
2021,PER,Both,35 - 44,2977,2427,2462,3583
2021,PER,Both,45 - 54,2263,1817,1568,2377
2021,PER,Both,55 - 64,1053,987,818,1274
2021,PER,Males,15 - 24,1038,1264,915,1609
2021,PER,Both,65+,1205,1238,743,1300
2021,PER,Females,0 - 14,1104,1041,931,1456
2021,PER,Females,25 - 34,2303,2803,1907,2814
2021,PER,Females,35 - 44,1603,1713,1273,2024
2021,PER,Females,45 - 54,1283,1218,881,1374
2021,PER,Females,55 - 64,698,725,523,818
2021,PER,Females,65+,761,707,471,836
2021,PER,Females,All,8923,9545,7319,11041
2021,PER,Both,All,16060,16174,12756,19127
2021,PRT,Females,45 - 54,342,328,307,442
2021,ROU,Both,All,16702,16350,14887,19861
2021,PRT,Females,65+,217,189,153,248
2021,ROU,Females,45 - 54,993,1015,836,1207
2021,ROU,Females,55 - 64,624,780,517,896
2021,ROU,Females,65+,542,438,338,552
2021,ROU,Females,All,7932,9422,7139,9863
2021,ROU,Males,0 - 14,1288,1305,1087,1606
2021,ROU,Males,15 - 24,1933,1400,1450,2262
2021,ROU,Males,25 - 34,1964,1765,1712,2467
2021,ROU,Females,35 - 44,1323,1497,1131,1596
2021,ROU,Males,35 - 44,1676,1472,1349,1890
2021,ROU,Males,55 - 64,415,525,353,645
2021,ROU,Males,65+,256,227,201,322
2021,ROU,Males,All,8770,7978,7848,10752
2021,RUS,Both,0 - 14,1558,1557,1148,1799
2021,RUS,Both,15 - 24,954,823,811,1177
2021,RUS,Both,25 - 34,1384,1366,1279,1834
2021,PRY,Males,65+,35,28,19,39
2021,ROU,Males,45 - 54,1238,912,781,1254
2021,PRT,Females,55 - 64,251,237,195,301
2021,ROU,Females,25 - 34,1624,1950,1429,2201
2021,ROU,Females,0 - 14,1217,1191,853,1415
2021,PRT,Females,All,2976,2380,2420,3371
2021,PRT,Males,0 - 14,365,448,339,512
2021,PRT,Males,15 - 24,496,497,467,695
2021,PRT,Males,25 - 34,1034,990,890,1227
2021,PRT,Males,35 - 44,800,977,699,964
2021,PRT,Males,45 - 54,598,597,473,667
2021,PRT,Males,55 - 64,307,359,235,342
2021,ROU,Females,15 - 24,1609,1904,1408,2027
2021,PRT,Males,65+,183,174,141,226
2021,ROU,Both,0 - 14,2505,2550,1973,2873
2021,ROU,Both,15 - 24,3542,3314,2962,4137
2021,ROU,Both,25 - 34,3588,3957,3205,4586
2021,ROU,Both,35 - 44,2999,3288,2574,3465
2021,ROU,Both,45 - 54,2231,2042,1713,2425
2021,ROU,Both,55 - 64,1039,1387,917,1513
2021,ROU,Both,65+,798,718,576,857
2021,PRT,Males,All,3783,3576,3298,4563
2021,PRY,Males,55 - 64,57,61,46,75
2021,MAR,Females,55 - 64,529,696,539,961
2021,PRY,Males,35 - 44,259,356,222,376
2021,NIC,Females,25 - 34,774,956,729,1197
2021,NIC,Females,35 - 44,512,569,385,652
2021,NIC,Females,45 - 54,212,207,151,278
2021,NIC,Females,55 - 64,81,54,45,89
2021,NIC,Females,65+,28,18,13,31
2021,NIC,Females,All,2289,2732,2159,3331
2021,NIC,Males,0 - 14,214,227,167,289
2021,NIC,Females,15 - 24,457,687,465,821
2021,NIC,Males,15 - 24,320,361,273,435
2021,NIC,Males,35 - 44,238,272,212,331
2021,NIC,Males,45 - 54,73,72,67,110
2021,NIC,Males,55 - 64,20,20,16,31
2021,NIC,Males,65+,10,9,5,11
2021,NIC,Males,All,1388,1324,1242,1886
2021,PAK,Both,0 - 14,2500,1642,1250,2388
2021,PAK,Both,15 - 24,2526,2398,1723,2933
2021,NIC,Males,25 - 34,513,481,411,633
2021,NIC,Females,0 - 14,225,274,195,349
2021,NIC,Both,All,3677,3871,3408,5160
2021,NIC,Both,65+,38,30,21,41
2021,RUS,Both,35 - 44,1541,1358,1212,1798
2021,MAR,Females,65+,444,572,414,786
2021,MAR,Females,All,23592,22721,16965,27408
2021,MAR,Males,0 - 14,6863,5461,3832,6902
2021,MAR,Males,15 - 24,10894,8450,5008,9364
2021,MAR,Males,25 - 34,11248,9091,6883,11004
2021,MAR,Males,35 - 44,4429,4520,3498,5739
2021,MAR,Males,45 - 54,1349,1629,1249,1947
2021,MAR,Males,55 - 64,447,666,460,821
2021,MAR,Males,65+,267,445,327,644
2021,MAR,Males,All,35497,31949,22103,35538
2021,NIC,Both,0 - 14,439,449,360,633
2021,NIC,Both,15 - 24,777,974,764,1245
2021,NIC,Both,25 - 34,1287,1427,1183,1802
2021,NIC,Both,35 - 44,750,859,659,990
2021,NIC,Both,45 - 54,285,254,240,380
2021,NIC,Both,55 - 64,101,70,67,116
2021,PAK,Both,25 - 34,2714,2372,2335,3377
2021,PRY,Males,45 - 54,105,126,105,174
2021,PAK,Both,35 - 44,1318,1463,1147,1822
2021,PAK,Both,55 - 64,113,126,99,155
2021,PRY,Both,35 - 44,654,979,660,1015
2021,PRY,Both,45 - 54,356,436,367,551
